Key,Array
B0000530HU,4.586915690877697e-08
B00006L9LC,0.0032499333123404872
B00021DJ32,-8.439958308756195e-09
B0002JHI1I,-1.4158362130458863e-07
B0006O10P4,-1.0048748219550203e-07
B0009RF9DW,0.003863770548811762
B000FI4S1E,0.00400897271856066
B000FOI48G,2.8142205961007023e-07
B000FTYALG,4.4320063579492885e-08
B000GLRREU,-2.6590923474708576e-07
B000LIBUBY,7.828967612137534e-07
B000NKJIXM,1.8919381937775241e-06
B000PKKAGO,-4.935761605839518e-08
B000URXP6E,0.014990432286598219
B000V5Z4J6,3.471457906004675e-07
B000VUXCGI,5.6903219204778e-07
B000VV1YOY,3.367137466008706e-06
B000W0C07Y,-4.421588581747043e-08
B000WR2HB6,-8.73105610949598e-09
B000X2FPXC,2.0017718102480735e-07
B000X7ST9Y,-1.3568789438358562e-07
B000YB70PS,3.562089773951111e-08
B0010ZBORW,6.257657574537115e-06
B0011FYB5I,8.309405624205193e-08
B00120VWTK,-6.481801993550706e-08
B00126LYJM,-1.4467117169170015e-08
B0012XPRO8,2.7695692830905235e-08
B0012Y0ZG2,0.07133162624514988
B0013NB7DW,-5.427366142542905e-06
B0014SQQ3M,-2.5512053061365503e-10
B00157OBRU,4.423191375022784e-07
B0017TZD7S,2.598693694879627e-06
B001E5PLCM,-1.2943626753740798e-07
B001E96LUO,3.8101001946133825e-08
B001ET7FZE,1.4404437966787813e-09
B001F51RAG,-1.872442715004048e-07
B001LNODUS,2.607408849131418e-05
B001OHV1H4,0.004064249756773265
B001QY8QXM,-7.903477153092445e-10
B002GP80EU,-3.416695931133335e-07
B002RZZXYE,4.862945764775189e-07
B004CALFE4,5.947902563190551e-07
B004KEJ65C,2.1234663254372054e-08
B006IB5T4W,4.255206247094742e-07
B006WYJM8Y,8.773966170348035e-08
B007R6UXNY,3.672229936162854e-08
B007V6JNE0,-1.2527497243371033e-06
B008YQM4A6,6.25291922834113e-07
B0091OCA86,1.4585930118279076e-07
B00AKP21KM,-1.817264034351595e-07
B00B7V273E,-1.3202048630030121e-07
B00B9V9ASM,1.6293372805936085e-08
B00BSE3III,-6.487483896071972e-08
B00CQ0LN80,1.735656898054685e-06
B00CZH3K1C,-1.879382507143378e-07
B00DY59MB6,-3.721185790711109e-07
B00EF1QRMU,-1.1065572464375417e-07
B00EYZY6LQ,-1.0551171830371448e-07
B00HLXEXDO,-8.838570331433805e-08
B00IJHY54S,8.063199114075543e-06
B00JF2GVWK,5.857687032588953e-07
B00L1I1VMG,-1.3955727360423966e-07
B00MGK9Z8U,2.954768255553484e-07
B00MTR49IG,-7.060703325207206e-08
B00N2WQ2IW,-4.379994817526973e-08
B00NT0AR7E,-5.564299371100589e-08
B00QXW95Q4,5.228303681514484e-06
B00RZYW4RG,7.4101471750359186e-06
B00UWB35UY,-1.870159259163833e-07
B00VARTPKS,-4.229273963445469e-07
B00VG1AV5Q,2.6702667889643884e-06
B00W259T7G,0.002266440317533278
B016V8YWBC,4.00121789890698e-06
B019809F9Y,-1.2981399023263912e-07
B019FWRG3C,2.3627662503059844e-05
B019LAI4HU,-5.7179227800805464e-08
B019V2KYZS,1.8762630628294587e-06
B01BNEYGQU,-1.0243640592221247e-06
B01DLR9IDI,5.629272222439417e-06
B01E7UKR38,1.015373943749293e-05
