reviewerID,itemID,overall,Udeep,Ideep
107,0,5.0,"[-5.421010862427522e-20, 4.336808689942018e-19, 1.0842021724855044e-19, -1.0842021724855044e-19, 2.710505431213761e-20, 1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.6543612251060553e-24, 1.6543612251060553e-24, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.6940658945086007e-21, 0.0, -2.6469779601696886e-23]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
362,0,4.0,"[0.0, 0.0, 1.6940658945086007e-21, 0.0, -2.117582368135751e-22, 0.0, 0.0, -2.6469779601696886e-23, -5.293955920339377e-23, 2.710505431213761e-20, -2.117582368135751e-22, 0.0, 2.6469779601696886e-23, -8.470329472543003e-22, 0.0, -1.0587911840678754e-22, 3.308722450212111e-24, -2.117582368135751e-22, 0.0, -1.0587911840678754e-22]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
36,0,5.0,"[0.0, 4.1359030627651384e-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 1.3234889800848443e-23, -4.235164736271502e-22, 0.0, -2.117582368135751e-22, -3.308722450212111e-24, 0.0, -2.117582368135751e-22, 0.0, -1.6543612251060553e-24, 2.117582368135751e-22]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
187,0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.3234889800848443e-23, -6.617444900424222e-24, 1.0587911840678754e-22, 4.1359030627651384e-25, 0.0, -1.0587911840678754e-22, 8.271806125530277e-25, 1.0587911840678754e-22]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
351,0,5.0,"[0.0, 4.235164736271502e-22, -6.617444900424222e-24, -6.776263578034403e-21, -3.3881317890172014e-21, 0.0, -1.6543612251060553e-24, -8.470329472543003e-22, -2.710505431213761e-20, 5.421010862427522e-20, 0.0, 0.0, -4.235164736271502e-22, -3.308722450212111e-24, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
234,0,5.0,"[0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 1.3552527156068805e-20, 3.3881317890172014e-21, 0.0, 0.0, 3.308722450212111e-24, -8.470329472543003e-22, -1.6543612251060553e-24, 0.0, -2.117582368135751e-22, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
212,0,5.0,"[-5.169878828456423e-26, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, 3.2311742677852644e-27, 0.0, 2.117582368135751e-22, 0.0, -1.2705494208814505e-21, -4.235164736271502e-22, -2.117582368135751e-22, -8.271806125530277e-25]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
87,0,5.0,"[0.0, 0.0, 0.0, -4.235164736271502e-22, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 5.293955920339377e-23, -1.6543612251060553e-24, 0.0, 0.0, 6.776263578034403e-21, -2.117582368135751e-22, -6.617444900424222e-24, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
393,0,5.0,"[0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 5.421010862427522e-20, 2.6469779601696886e-23, 6.776263578034403e-21, 0.0, 5.421010862427522e-20, 0.0, 0.0, 8.470329472543003e-22, 2.117582368135751e-22, -2.117582368135751e-22, -1.2924697071141057e-26, 3.3881317890172014e-21, 0.0, 5.293955920339377e-23, 3.3881317890172014e-21]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
127,0,5.0,"[0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -1.3552527156068805e-20, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 2.0679515313825692e-25, 4.235164736271502e-22, -1.0587911840678754e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
11,0,5.0,"[2.710505431213761e-20, 0.0, 5.421010862427522e-20, -1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, 0.0, 5.421010862427522e-20, 0.0, 0.0, -6.617444900424222e-24, 0.0, -3.308722450212111e-24, 0.0, 0.0, 0.0, 8.271806125530277e-25, -1.3234889800848443e-23, 0.0, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
334,0,5.0,"[1.6940658945086007e-21, 0.0, -1.0842021724855044e-19, -8.470329472543003e-22, -1.6940658945086007e-21, -2.710505431213761e-20, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.6543612251060553e-24, 0.0, -4.235164736271502e-22, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
83,0,5.0,"[0.0, 0.0, -6.617444900424222e-24, 0.0, 3.308722450212111e-24, 0.0, 2.6469779601696886e-23, -5.293955920339377e-23, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, -2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0, -4.235164736271502e-22, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
38,0,1.0,"[1.6543612251060553e-24, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 2.117582368135751e-22, -1.6940658945086007e-21, -2.6469779601696886e-23, 3.308722450212111e-24, -8.470329472543003e-22, 1.3234889800848443e-23, 2.117582368135751e-22, -8.470329472543003e-22, 0.0, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
354,0,5.0,"[0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -6.776263578034403e-21, 5.421010862427522e-20, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.617444900424222e-24, 1.0587911840678754e-22, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
28,0,5.0,"[-1.0842021724855044e-19, 0.0, 0.0, 1.0842021724855044e-19, 1.0842021724855044e-19, 0.0, -1.3552527156068805e-20, 6.776263578034403e-21, -5.421010862427522e-20, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, -1.6940658945086007e-21, -4.235164736271502e-22, 0.0, 1.0587911840678754e-22, -4.235164736271502e-22, -4.235164736271502e-22, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
142,0,5.0,"[0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 0.0, -3.308722450212111e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.5849394142282115e-26]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
145,0,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -4.235164736271502e-22, 0.0, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0, -2.0679515313825692e-25]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
2,0,5.0,"[0.0, 0.0, 5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, -6.776263578034403e-21, -2.710505431213761e-20, 0.0, 2.710505431213761e-20, -3.308722450212111e-24, 0.0, 0.0, -8.470329472543003e-22, -5.293955920339377e-23, 1.0587911840678754e-22, 5.293955920339377e-23, 5.169878828456423e-26, -1.0587911840678754e-22, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
304,0,5.0,"[-8.470329472543003e-22, -4.1359030627651384e-25, 2.117582368135751e-22, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 2.117582368135751e-22, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0]","[-3.469446951953614e-18, 0.0, 0.0, 4.336808689942018e-19, -3.469446951953614e-18, 1.734723475976807e-18, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -2.117582368135751e-22, -6.776263578034403e-21, -3.3881317890172014e-21]"
